"R","Metodo","mu1","mu2","sigma1","sigma2","p1","p2","tempo"
35,"MCMC",1.72496866625,4.14682957625,1.430993719625,1.647485423625,0.647856581375,0.352143418625,5.9672839641571
36,"EM",2.02531364283935,6.64885240576734,1.04311934903036,0.915665383117496,0.90624220696819,0.0937577930318096,0.0051119327545166
36,"MCMC",1.96850067,5.7366681125,1.010749053875,1.479736186625,0.855638616625,0.144361383675,12.217710018158
37,"EM",1.77737490611875,4.28817900920991,0.758385896188603,2.04257360960139,0.562078205591689,0.437921794408311,0.00719904899597168
37,"MCMC",1.88901021,5.46181338625,0.955408281375,1.209328427125,0.71186725625,0.28813274375,6.523108959198
38,"EM",2.05982089281959,5.98088986166665,0.980994558729676,0.897798253094805,0.850754097355068,0.149245902644932,0.00278401374816895
38,"MCMC",2.0198212725,5.4524164425,0.971516049375,1.2714106265,0.803409267625,0.196590731825,6.3110339641571
39,"EM",1.7637340576081,5.80784043645897,0.932888647769619,0.795071105842382,0.826323667801433,0.173676332198567,0.00359702110290527
39,"MCMC",1.75057741625,5.62117432375,0.94032479325,0.99227401575,0.808327395,0.19167260485,5.84691095352173
40,"EM",2.03035408432056,6.40350473450527,0.950227863449633,0.451294867793487,0.920076646760631,0.0799233532393688,0.00483608245849609
40,"MCMC",2.00557859875,5.9662736875,0.94025611025,0.914897996875,0.891931720625,0.1080682753125,8.50371193885803
41,"EM",1.62976154575223,3.49561992364002,0.855225584911855,2.21052719974685,0.545509342483585,0.454490657516415,0.00883007049560547
41,"MCMC",1.734661665375,4.60471972625,1.061350200625,1.640093161375,0.6857824144625,0.3142175843,7.29843997955322
42,"EM",1.90143262184897,5.69245439715716,1.09754555878258,1.32273588833621,0.872941514794588,0.127058485205412,0.0199968814849854
42,"MCMC",1.84110622,4.59806252375,1.077724278,1.752814359875,0.775203962875,0.2247960361375,6.43329501152039
43,"EM",1.86258515399899,5.41079003118347,1.03517884952196,0.966094063467027,0.849203951235732,0.150796048764268,0.00720691680908203
43,"MCMC",1.80776990325,4.67350926875,1.03022977,1.395957555875,0.76906900935,0.2309309909375,6.45312905311584
44,"EM",2.1413686167136,5.34047938371074,1.07654228151386,1.04863740732557,0.830023305749257,0.169976694250743,0.0260450839996338
44,"MCMC",2.0597274525,4.42336274875,1.0302802625,1.458960264,0.683870097765,0.31612990219625,6.43524312973022
45,"EM",2.03261223244478,4.19809967365914,0.704222550595353,1.77114707572964,0.56402262046388,0.43597737953612,0.0061500072479248
45,"MCMC",2.08668422,4.61679615,0.803301431,1.52977291475,0.629226496375,0.3707735036375,6.04347801208496
46,"EM",2.07537363888774,5.97287440447578,1.00930366628058,0.783380808467232,0.833100366668258,0.166899633331742,0.00691390037536621
46,"MCMC",2.0650931675,5.77838484125,1.02160541825,0.991938476375,0.81393084325,0.1860691563125,7.02985787391663
47,"EM",1.91343244503319,6.09039648396012,0.878947716124644,0.863061697418601,0.838922788847427,0.161077211152573,0.00297904014587402
47,"MCMC",1.89142985,5.815854825,0.879463779625,1.1121181865,0.815407134625,0.1845928653625,5.63517594337463
48,"EM",1.84679205303976,5.31882187840266,0.933451249866219,0.778496591399149,0.849402404478442,0.150597595521558,0.0114829540252686
48,"MCMC",1.764954825,4.63623763375,0.879847345875,1.214165369625,0.76450029175,0.235499709325,6.50533008575439
49,"EM",2.07181736796277,4.83056617911702,1.02663158514577,1.85696796751337,0.903246054789878,0.0967539452101223,0.151251077651978
49,"MCMC",2.041190811875,3.6152088475,1.07722911575,1.770336789625,0.7177559653375,0.282244035395,6.8530809879303
50,"EM",1.99517366831531,3.98106776026348,0.894301089615455,2.25873577832117,0.691875037340033,0.308124962659967,0.00394296646118164
50,"MCMC",2.07530809875,5.62190904,1.075368131125,1.102363091,0.818715360875,0.1812846409125,7.36103796958923
51,"EM",1.77142001654876,5.36813477509183,0.98984629549308,1.04447900888696,0.848354685813019,0.151645314186981,0.00850605964660645
51,"MCMC",1.673457200875,4.4434473875,0.946169342375,1.50295879875,0.74007872115,0.2599212792625,6.27218008041382
52,"EM",1.96919274466003,6.09278048485634,0.919831823520368,0.802623658912062,0.864684380776897,0.135315619223103,0.00820088386535645
52,"MCMC",1.911579195,5.56223884125,0.888343581375,1.20763502725,0.820818427,0.1791815738375,6.37831616401672
53,"EM",1.76780366980355,4.88119304601217,0.894122953863813,0.773594257285208,0.901854625933321,0.0981453740666787,0.0171339511871338
53,"MCMC",1.68498931875,3.77323706625,0.843330271125,1.324545801125,0.771050158,0.2289498439375,7.55974507331848
54,"EM",2.17750299046975,3.5443395194489,0.888102891306033,2.34065241269983,0.680278352071403,0.319721647928597,0.00774383544921875
54,"MCMC",2.166204965,4.19238391875,0.986509776375,1.95720347425,0.7160745255,0.2839254758875,7.13454294204712
55,"EM",1.9213387683442,6.36685807357296,1.17889565766457,0.642499699418149,0.821043380415518,0.178956619584482,0.00315999984741211
55,"MCMC",1.91538640875,6.30134659875,1.18620756375,0.758353908125,0.811701556875,0.1882984430625,5.4380350112915
56,"EM",1.97492332939683,5.47322522201721,0.912463154676509,1.26226711551472,0.800632158896683,0.199367841103317,0.013422966003418
56,"MCMC",1.924688715,4.85182087125,0.891168244875,1.564742712,0.726499401,0.2735005986625,6.14268493652344
57,"EM",2.05769742581233,6.70295005579829,0.970870393181469,0.903463188265699,0.865270214700644,0.134729785299356,0.0052039623260498
57,"MCMC",2.0255561325,5.25612771375,1.500413506,1.13539544975,0.711897387125,0.2881026139,5.97351694107056
58,"EM",2.21084669766437,6.14335441764644,1.04114279378951,0.930539799152702,0.879581645165428,0.120418354834572,0.0113601684570312
58,"MCMC",2.16659363875,5.16275039625,0.994643547625,1.487290655125,0.789816816375,0.2101831812375,8.25449109077454
59,"EM",2.07254211864218,3.28634259888522,0.629984682944824,2.12679454618022,0.523302170462383,0.476697829537617,0.00514101982116699
59,"MCMC",2.0471318275,4.12440689375,0.841241956375,1.784408890875,0.644564225075,0.3554357743375,6.79439282417297
60,"EM",2.02167065379498,5.97987805287599,0.955907358054654,1.17783093477785,0.841216939667089,0.158783060332911,0.00682806968688965
60,"MCMC",2.00475184375,5.47340953625,0.964269438875,1.479319669875,0.8020646225,0.197935378025,11.6413991451263
61,"EM",1.99461352347764,6.63435038100831,1.13920877067043,0.681383805146568,0.929808196465378,0.0701918035346219,0.0110950469970703
61,"MCMC",1.93487481125,5.62384304625,1.10013230475,1.369194542875,0.8784537485,0.1215462516625,8.10921502113342
62,"EM",2.03760819058848,3.78490254526124,0.678721120480045,2.12936773783132,0.666986819554103,0.333013180445897,0.00427794456481934
62,"MCMC",2.0410826425,4.153730715,0.75204814925,1.8795811495,0.695121855875,0.3048781441125,6.41921997070312
63,"EM",1.96486558450468,5.91760098469986,0.992169116461701,1.30136799771974,0.822926050166281,0.177073949833719,0.02394700050354
63,"MCMC",1.908183335,5.05131402375,0.9380925285,1.720075017125,0.736925724875,0.263074275975,7.52706503868103
64,"EM",2.05398375071341,6.55430192536134,1.08333500275483,0.842514726212101,0.813831533218917,0.186168466781083,0.00490117073059082
64,"MCMC",2.024194575,6.32027744,1.073029232125,1.0620003005,0.790511050875,0.2094889491375,6.54319214820862
65,"EM",1.85469347438805,5.92477328285095,0.922207127096092,1.1425152458968,0.79728660547868,0.20271339452132,0.00606298446655273
65,"MCMC",1.8358535275,5.60977122375,0.92653667075,1.355145393,0.767374601625,0.2326253983375,6.74182081222534
66,"EM",2.21331031405206,6.40279358139651,1.04065829321679,1.09879215377924,0.834778790116718,0.165221209883282,0.00653195381164551
66,"MCMC",2.1413813625,5.75366053125,1.008495908,1.472787296375,0.7741628565,0.2258371437375,6.26511788368225
67,"EM",1.86594588092215,6.46069888955509,1.1502511016184,0.664279106519998,0.916453982359796,0.0835460176402037,0.00552201271057129
67,"MCMC",1.844590555,5.43830828125,1.298522179375,1.119274963375,0.8290951547875,0.1709048427125,7.45368695259094
68,"EM",2.1947704259189,6.2680034424942,1.13467397736242,0.993863043129481,0.83452615565284,0.165473844347159,0.00701594352722168
68,"MCMC",2.12171955375,5.51586268875,1.084312750375,1.438943119625,0.753076363375,0.24692363665,7.37259697914124
69,"EM",2.09567825216962,5.76047248091677,1.11693277749677,0.869491579353459,0.798545815147338,0.201454184852662,0.00708103179931641
69,"MCMC",1.98827385625,5.1509611625,1.0776432745,1.262314891,0.7121999347,0.28780006535,6.43136787414551
70,"EM",2.00406510278946,6.00215122343719,0.967592324452159,1.39212070188865,0.85057786542054,0.14942213457946,0.00780606269836426
70,"MCMC",1.977186515,3.5402913325,1.207318514,1.780256419625,0.593710767875,0.40628923135,6.30710411071777
71,"EM",2.04090658050616,5.97485207961752,1.02151468956007,0.525241266736451,0.921725137467819,0.0782748625321814,0.00674700736999512
71,"MCMC",1.9817830825,5.065578365,0.991374578375,1.169616070125,0.848073040375,0.1519269593625,8.07544994354248
72,"EM",2.08070571971172,6.13667460352686,1.03614847316507,0.81051403220604,0.873018963432552,0.126981036567448,0.00504302978515625
72,"MCMC",2.06519677,5.77971337375,1.047261028125,1.124185820125,0.845428824375,0.154571177275,6.7717227935791
73,"EM",1.93044829345985,5.75669141065244,1.01263914263622,0.89235484987456,0.918884836154243,0.0811151638457571,0.00920581817626953
73,"MCMC",1.84290614625,4.27604668125,0.959367703125,1.557327396875,0.793263731375,0.2067362672875,8.6872980594635
74,"EM",1.7507571797458,5.72904795665165,0.819025939582556,0.47875553345931,0.860041229588125,0.139958770411875,0.0023958683013916
74,"MCMC",1.74999590375,5.69654860625,0.83414880775,0.594919152875,0.85230401125,0.14769598955,5.19086408615112
75,"EM",1.81682666283623,5.65012719354456,0.890184709323139,1.22181118460595,0.80195030681608,0.19804969318392,0.00677108764648438
75,"MCMC",1.78876695,5.17691918875,0.891154475375,1.50494269525,0.75619654575,0.2438034543625,5.78583693504333
76,"EM",1.81290535074287,3.30988818818882,0.853651357177991,2.2584413663279,0.638857500574934,0.361142499425066,0.01173996925354
76,"MCMC",1.8202061375,3.867441665,0.948093076625,1.992153905125,0.68516972925,0.3148302702125,6.64622020721436
77,"EM",2.03394948028719,5.89224144890269,0.883040704204462,1.19818362056909,0.833199186727151,0.166800813272849,0.0107400417327881
77,"MCMC",1.99050960125,5.3699632775,0.87274921175,1.47055546975,0.78259429875,0.2174057016625,6.41146206855774
78,"EM",2.00552214099054,5.7374718384627,0.982926200377515,0.881633405815805,0.894039144595462,0.105960855404538,0.00372815132141113
78,"MCMC",1.96166301,4.22616929375,0.8950613965,1.70643200325,0.760572138875,0.23942786013375,6.83463907241821
79,"EM",2.02109120879826,5.4130517631719,0.966005700387354,1.24483324615428,0.860506972051598,0.139493027948402,0.0237438678741455
79,"MCMC",1.94430283125,4.53994134,0.925127446625,1.574188579125,0.7608403795,0.2391596204875,6.01482796669006
80,"EM",2.15556208976245,6.05819730328745,0.931449012202015,0.742026885194635,0.791092273728981,0.208907726271019,0.00476694107055664
80,"MCMC",2.12869585,5.90331622625,0.923926243125,0.9149249015,0.77103649325,0.228963506925,5.61851596832275
81,"EM",1.86632744903773,5.41496660301936,0.868106047169953,1.34852391115549,0.852898600986801,0.147101399013199,0.0340349674224854
81,"MCMC",1.82149003,4.5764236325,0.8207581,1.66989354,0.771275782,0.22872421685,6.76482605934143
82,"EM",1.80961011715938,4.45218468025387,0.75003696318427,1.71355465447807,0.736353044064906,0.263646955935094,0.0330169200897217
82,"MCMC",1.82615897,4.25782263625,0.755728598,1.73928756925,0.7033074135,0.29669258655,8.10308480262756
83,"EM",1.98018544262512,6.08271668383521,1.00952147779488,0.459448221857842,0.890913283483674,0.109086716516326,0.00423192977905273
83,"MCMC",1.9732203125,5.9704466475,1.020901325375,0.66588833775,0.878405020625,0.1215949814125,6.47302103042603
84,"EM",1.88840832126927,5.59083192541268,0.881627807932928,1.00562636224609,0.769111507502468,0.230888492497532,0.00434994697570801
84,"MCMC",1.87473923875,5.38512077,0.89489342025,1.1797086695,0.746747580375,0.253252419625,5.88066601753235
85,"EM",1.86423095110004,5.77383067370684,0.929410369208062,0.920265321480631,0.776231353709653,0.223768646290347,0.00416302680969238
85,"MCMC",1.86165091625,5.61464272875,0.946587164,1.08187242375,0.760053412625,0.2399465873625,5.9862949848175
86,"EM",2.04812085204433,5.62248673917244,0.957022835730963,0.932581468129675,0.841232633774945,0.158767366225055,0.00988507270812988
86,"MCMC",1.9777242175,4.58561356375,0.86875870375,1.492196021,0.709717882125,0.2902821176875,7.40072584152222
87,"EM",1.920467264741,5.9800419185048,0.788330760525273,1.29115551872891,0.84615989474424,0.15384010525576,0.00897502899169922
87,"MCMC",1.88977700875,5.36300377375,0.776817179,1.61976151325,0.801499006875,0.1985009932625,5.60659503936768
88,"EM",1.9205157806834,5.58314768588672,0.891013315409841,1.03603543769686,0.783984671952272,0.216015328047728,0.00981593132019043
88,"MCMC",1.8909208275,5.22170218625,0.89634518075,1.2932019825,0.743384628625,0.2566153713625,5.76033806800842
89,"EM",2.11745869932581,6.3705609441453,1.10458230539531,0.649538522471136,0.883481385319911,0.116518614680089,0.00780606269836426
89,"MCMC",2.03819998375,5.73702129125,1.06643890975,1.1318699275,0.826071787625,0.1739282137875,7.2442901134491
90,"EM",2.0471778304493,6.02213477094203,0.999356701696356,1.00707778630634,0.868679874840306,0.131320125159694,0.00635194778442383
90,"MCMC",1.99369470875,5.29866042625,0.97765627675,1.425398638625,0.8081095265,0.191890472425,6.26527500152588
91,"EM",1.9678444544981,5.86774838859107,0.883239860425299,0.85071365797037,0.837393081932706,0.162606918067294,0.00631499290466309
91,"MCMC",1.92268189625,5.45658253125,0.859001478,1.16437720425,0.796605532,0.2033944682,6.5282289981842
92,"EM",1.7659475582657,5.25734889631946,0.913401131659505,1.04691916608009,0.734078855849054,0.265921144150946,0.00806808471679688
92,"MCMC",1.74918235625,4.999671205,0.92128918375,1.23759285875,0.69872475035,0.301275249675,5.99768400192261
93,"EM",1.90260454049323,6.02797741152342,0.827314779023888,1.04957194285548,0.86626088062277,0.13373911937723,0.00313091278076172
93,"MCMC",1.88907462,5.4441417,0.8153285265,1.4350076285,0.828117983375,0.1718820154375,6.5232789516449
94,"EM",1.71395921590914,3.95560250402446,0.626008392911372,2.1527471581748,0.619560474887938,0.380439525112062,0.00429987907409668
94,"MCMC",1.7486276375,4.242957825,0.710213872625,1.983454482375,0.651655004875,0.348344995025,5.7261049747467
95,"EM",1.80818621680445,5.99774348837217,1.09880799653881,1.10349064859479,0.820174944006996,0.179825055993004,0.00612401962280273
95,"MCMC",1.76650604625,5.44126220125,1.088060481375,1.4510534215,0.769002964875,0.2309970348,6.7882969379425
96,"EM",2.10991159890309,6.26148365579753,0.984426196698692,0.996043751935512,0.895235644141075,0.104764355858925,0.00571107864379883
96,"MCMC",2.04590271,5.327435165,0.95692587625,1.51758517275,0.8313052425,0.1686947595,6.20515418052673
97,"EM",1.93663428281651,5.74720973545306,1.03841717943203,0.84531034554412,0.848761183988903,0.151238816011097,0.00365209579467773
97,"MCMC",1.87225745375,5.10644024625,1.00719598025,1.26702345975,0.778284832875,0.2217151668875,6.87297892570496
98,"EM",1.90452372643756,6.58981746130689,1.10634320013826,1.0045271475639,0.860152987143706,0.139847012856294,0.00356793403625488
98,"MCMC",1.77861820125,5.5558586925,1.038636756625,1.582117870375,0.771512793875,0.22848720615,5.78641295433044
99,"EM",2.11981126469199,5.46956522415267,0.88722305620114,0.937062663686022,0.835557822413949,0.164442177586051,0.00373387336730957
99,"MCMC",2.0879861525,4.4239414325,0.807586651875,1.526984081125,0.704957307625,0.295042692125,6.89498090744019
100,"EM",1.88740972983116,6.03523604725257,0.901963540971043,0.58863741734166,0.87953904033068,0.12046095966932,0.00393486022949219
100,"MCMC",1.87522437,5.87207244375,0.90198599225,0.818223708875,0.864793268625,0.1352067321625,6.04635405540466
