"R","Metodo","mu1a","mu1b","mu2a","mu2b","mu3a","mu3b","sigma1a","sigma1b","sigma1c","sigma1d","sigma2a","sigma2b","sigma2c","sigma2d","sigma3a","sigma3b","sigma3c","sigma3d","p1","p2","p3","tempo"
79,"MCMC",2.9754819265,4.24184080625,2.980386558375,4.244992844125,5.1648900475,3.82675412125,2.4936430325,0.288883064,0.288883064,4.39568006775,2.5061796935,0.289905017875,0.289905017875,4.3891686325,3.0524389825,-1.0988597340625,-1.0988597340625,3.090160438625,0.330263182,0.330344970125,0.339391852375,66.7079041004181
80,"EM",0.850197652423059,4.74873242280516,3.99912395946724,0.955829035190451,6.14727380071979,7.03300138287321,1.62822942491198,1.63417022334777,1.63417022334777,5.28046106921178,2.64803507596231,1.02335714680488,1.02335714680488,1.02984662529783,2.63010886089408,-2.35149905267334,-2.35149905267334,4.50858392844373,0.31958403173215,0.331097966537244,0.349318001730606,0.139226913452148
80,"MCMC",1.653500053125,3.804363629875,4.293504720875,4.93853433075,5.06758662625,3.98317988025,1.948993844625,1.316440706,1.316440706,4.0615815485,2.51259944475,-0.813604426125,-0.813604426125,4.11505851025,2.720972725,-0.94444761825,-0.94444761825,3.096216864625,0.322706708,0.337302804125,0.339990483625,62.4605431556702
81,"EM",0.957855126753557,5.64235257987225,3.40716470455923,1.03791749622691,5.81464023414118,7.25634635914117,1.98475262540236,2.11324095011162,2.11324095011162,5.09366821064906,6.06545872433308,0.707245245410144,0.707245245410144,1.01296211171833,2.58893458378817,-2.44522027251949,-2.44522027251949,4.48948625226324,0.298396316677384,0.414242757537718,0.287360925784899,0.185113906860352
81,"MCMC",2.8074042725,4.727607182375,3.459878359875,3.6335973395,4.028453801,5.1777253505,3.22839517125,0.469827845622875,0.469827845622875,4.405315214,3.99413003,0.15002639259,0.15002639259,3.17025286925,3.36863955625,-0.749591463201625,-0.749591463201625,4.30758981925,0.330817256,0.346165712125,0.32301703975,68.0212111473083
82,"EM",0.882160920113253,5.27174840563479,4.3024373737945,1.12161505393464,6.11201435596021,6.91113753284164,1.63056035979792,1.92163433798373,1.92163433798373,5.33180532281394,5.51857153830527,1.72236157508241,1.72236157508241,1.44379414430658,2.64831455745878,-2.53452412096286,-2.53452412096286,4.31405112515308,0.308128863305832,0.35668901423944,0.335182122454728,0.218410968780518
82,"MCMC",2.2159224545,5.4915342975,3.88766033825,3.48109506475,5.226993115,3.882132847875,2.2915140525,0.562143384375,0.562143384375,6.10067694375,2.90628925,0.03356670185,0.03356670185,3.5165745755,3.2515655475,-1.3360849936,-1.3360849936,3.427619659625,0.32794445125,0.33228992825,0.339765633875,69.5691530704498
83,"EM",1.06949578810127,5.40559602851805,4.16197091965593,0.958858777204184,6.01059293077999,6.96000529067515,1.91142924342473,1.88116039523022,1.88116039523022,4.65762862428158,2.92830344807749,1.00514440677244,1.00514440677244,1.00009898198024,3.01469358472939,-2.53180531992763,-2.53180531992763,4.38231503519896,0.288393691641335,0.366993612385278,0.344612695973387,0.154875040054321
83,"MCMC",1.112733139875,5.38941108125,5.09802563375,3.953000004,5.09808496875,3.9486904015,2.06219256875,1.731894914375,1.731894914375,4.53638658125,3.0183374425,-1.1198841635,-1.1198841635,3.06418369075,3.02032545,-1.11835246875,-1.11835246875,3.06713248925,0.29342991225,0.353192262375,0.353377832375,67.7114429473877
84,"EM",1.14662886347601,5.13712557267034,4.24244248973631,1.19677152934506,5.64060295987442,7.43102189865035,1.62255199785169,1.9085271680908,1.9085271680908,4.57725072687282,4.56641914784541,1.9168627183557,1.9168627183557,1.63338357687909,2.37590517888675,-2.30236109732452,-2.30236109732452,3.82389754583775,0.294735465532296,0.393031208907135,0.312233325560569,0.221692085266113
84,"MCMC",2.31923271975,5.65350748875,4.22030713475,5.220590002875,4.62195790875,2.70208453175,2.065708626375,0.8301090135,0.8301090135,5.0958426525,2.748730557375,-0.36207209875,-0.36207209875,3.862149134125,3.68114158,0.633846656875,0.633846656875,2.185293393625,0.30914841025,0.328562626625,0.36228897025,74.8094780445099
85,"EM",0.909967256449938,4.96936730810606,3.84747886484339,1.04892293925435,6.0774747923727,7.10046334943181,1.34485238751358,1.61350710381238,1.61350710381238,5.24137118554315,5.39327861186669,1.41011317476677,1.41011317476677,1.19294496119004,2.52170378529017,-2.40915951226318,-2.40915951226318,4.06451978776656,0.344361512265936,0.322403235459588,0.333235252274476,0.153573036193848
85,"MCMC",2.239439441625,5.44405122,3.84476382625,1.0498910635,4.82783010575,6.506671595,1.88863541425,0.37256644075,0.37256644075,5.2098788525,4.7802058875,1.20836308375,1.20836308375,1.133599781625,2.501391270125,-1.83692512125,-1.83692512125,4.9687251325,0.347860134875,0.313150542625,0.33898932075,67.0102498531342
86,"EM",0.96516031202438,5.34867649047322,4.50969379494669,1.28265475008266,5.6435759818183,7.47639084488059,2.29570108343484,2.29184535394913,2.29184535394913,4.25878309583927,5.29271742574051,1.46759566735301,1.46759566735301,1.2617667535336,2.97007997793054,-2.47419265830425,-2.47419265830425,3.58440420134358,0.304606112520753,0.386400319686552,0.308993567792694,0.115033149719238
86,"MCMC",3.132334158625,4.802144882,3.9688380895,3.750460066625,4.35236725875,5.228421540625,3.1863729075,0.821809186875,0.821809186875,4.066365092125,3.53108248875,0.49628867475,0.49628867475,3.0148971985,3.26629969875,-0.535726383125,-0.535726383125,3.853687517625,0.332302460125,0.34078833,0.326909209125,84.8920631408691
87,"EM",1.14637306845909,5.57158004437139,4.03345294541641,1.03191080955575,6.31754176566311,6.87719937418289,1.87901703083966,2.16193789496785,2.16193789496785,8.08929951206413,2.94368848279318,1.29496726001746,1.29496726001746,1.18227198905208,1.90480078827621,-1.78269983610384,-1.78269983610384,3.01385740778303,0.374004404832564,0.34593351779759,0.280062077369846,0.167769908905029
87,"MCMC",3.1548500565,4.74069181125,3.87186102325,3.622634948625,4.445313738125,5.069361449375,2.096346310625,1.064403722375,1.064403722375,5.72732601125,2.28729878,0.684885304375,0.684885304375,3.702138381875,2.11762814175,-0.0156918655,-0.0156918655,4.177059420125,0.342824482,0.33606374575,0.32111175975,65.9799339771271
88,"EM",1.04149708586203,4.77955691637233,3.93881003831098,1.06701693048908,6.13042368475543,6.88484493026885,2.20473500492406,2.35415447303832,2.35415447303832,8.58512861552618,1.77638433588098,0.481581924987126,0.481581924987126,0.709357062472,2.80918669820124,-3.18742982920469,-3.18742982920469,5.86725579835845,0.388238122325909,0.236741840255433,0.375020037418658,0.189917802810669
88,"MCMC",3.072011933625,4.40229040875,3.78015553825,3.47025512275,4.333727585625,4.907169213,2.4314898785,0.54652670891375,0.54652670891375,6.14526719275,2.346744622375,0.07191479824,0.07191479824,4.075620747,2.53617054375,-0.8347987913925,-0.8347987913925,5.343286041,0.34801705775,0.3097901535,0.3421927835,67.9820539951324
89,"EM",1.06723161032196,5.21650525014503,4.16557726613925,1.05387067407364,6.05297956894037,6.92768728042598,1.59342814645113,1.7459595223839,1.7459595223839,4.2872049357594,4.60939135163449,1.44106636846254,1.44106636846254,1.27124173057603,2.29289148152935,-2.10791930435919,-2.10791930435919,3.58774160068118,0.305542054482566,0.3563912387289,0.338066706788534,0.150284051895142
89,"MCMC",3.147905971125,4.491221440125,3.899337544375,3.46924723875,4.406889998125,4.898039694625,2.48088585,0.476130254625,0.476130254625,3.95204128875,2.854197203875,0.3128723615,0.3128723615,2.87919012025,2.630824996375,-0.6070348461875,-0.6070348461875,3.69025951225,0.331935494375,0.33286631825,0.335198185125,76.077358007431
90,"EM",0.98967647241776,4.96474828249694,3.87434966241339,1.05748438756154,5.47487539785133,7.6569848362299,1.42893344921335,1.39517321543288,1.39517321543288,4.86780749689336,4.89885747687073,1.35601151524593,1.35601151524593,1.39788346923599,2.99145916873313,-2.2086988981275,-2.2086988981275,3.30528177737358,0.307161424784539,0.363337145642767,0.329501429572694,0.180672168731689
90,"MCMC",2.525564099375,3.026883508375,4.076726384875,5.238882143125,4.082380094,5.23930865825,2.99902444325,1.5486048477875,1.5486048477875,4.057812316875,2.911711769875,-0.2792343026875,-0.2792343026875,3.7781707065,2.921210859,-0.27062940925,-0.27062940925,3.797480089,0.34056449075,0.32952097075,0.32991454125,69.7052938938141
91,"EM",1.03898441033943,5.04394421923657,3.96259118292579,0.866703640937709,6.22441531537807,6.64595550156885,1.90074204105896,1.9320165013615,1.9320165013615,5.61075746162291,2.88873422177201,0.794351062813946,0.794351062813946,0.795810158373196,3.15404237166499,-2.5909532468467,-2.5909532468467,4.28258324696047,0.332072211402293,0.328853355035171,0.339074433562535,0.171459197998047
91,"MCMC",3.63815224475,5.84826415625,3.804618718375,3.360570436875,3.80597255525,3.356179700375,2.625865455,-0.12872939475,-0.12872939475,5.02221804625,2.96415524625,0.370714454875,0.370714454875,2.940992228375,2.94508705,0.353976085125,0.353976085125,2.930464580125,0.334834877,0.332855391375,0.33230973525,66.2147529125214
92,"EM",0.817560430022705,4.78648120837163,3.76244314586157,0.865776539567968,5.74710644651658,6.83795830456031,1.5557780098226,1.59811666750875,1.59811666750875,4.47080957234807,2.19105212541547,0.911711520527211,0.911711520527211,0.911940019580587,3.45657358630088,-2.90889803297928,-2.90889803297928,4.89126674319845,0.333736847644548,0.265874365060923,0.400388787294529,0.162188053131104
92,"MCMC",2.128481232875,5.3241452175,4.07320233325,4.84392424775,4.29145969125,2.37507474575,2.295441243125,0.27072787575,0.27072787575,4.83631469875,2.81928170725,-1.281292241625,-1.281292241625,4.2295002905,2.339187610125,-0.4301289521375,-0.4301289521375,2.139888542,0.3557717935,0.347207791625,0.29702041725,74.7704010009766
93,"EM",1.06728164817406,5.45250714377472,3.65916615499555,1.05312000767121,6.33049447407569,6.70092835406477,2.14567377458389,2.26984527047569,2.26984527047569,6.18640772743022,3.43211857333839,1.27065111679152,1.27065111679152,1.20263851031081,3.16195134801287,-2.8343330189587,-2.8343330189587,5.01376499788891,0.3462655121382,0.335182440460585,0.318552047401215,0.164447784423828
93,"MCMC",2.384104279625,3.26487046625,3.04485028875,4.6465310535,5.66898862375,5.22615139875,2.860102315,1.802510765125,1.802510765125,4.001402309375,2.8209224,0.835864415125,0.835864415125,4.95122165475,3.28655821875,-1.742093908,-1.742093908,4.122426721625,0.34058189075,0.337468812,0.321949307,64.2476968765259
94,"EM",0.918985006595268,4.85057736907407,4.10014919310025,1.0509094260496,5.78521121426652,7.49639002815772,2.09869581699609,1.91043947964066,1.91043947964066,4.11744004702587,4.74631897112079,1.40880964107822,1.40880964107822,1.46981689290117,2.98007485245646,-2.15690260408889,-2.15690260408889,3.23606101156549,0.333352100978191,0.311245871337065,0.355402027684743,0.162198066711426
94,"MCMC",2.24169710175,5.52611137375,4.250732197875,5.169323647875,4.57696691375,2.6135131175,2.5707965125,0.696123285375,0.696123285375,4.51525159625,3.16274678875,-0.482449243875,-0.482449243875,3.376049714375,3.96841026875,0.3740619655,0.3740619655,1.882816523625,0.353540698,0.33635612675,0.3101031715,70.7716698646545
95,"EM",0.555015022632699,4.63820531812405,4.07476867656001,1.13107272147211,5.81666896399867,7.09883880400093,1.66583065831484,1.43313606090609,1.43313606090609,5.79079648607262,3.04511348199923,0.774337217925489,0.774337217925489,0.892035423696001,2.9014093356492,-2.27183137542855,-2.27183137542855,4.05909489744073,0.312959261880232,0.36701709428128,0.320023643838488,0.103338003158569
95,"MCMC",3.22387738271125,5.87978137875,3.644274964,3.5087333275,3.6457579781,3.5137805875,2.364338689875,-0.4201445440425,-0.4201445440425,5.08634910125,2.828151448875,0.17691443065,0.17691443065,3.046172203125,2.8413688365,0.1825858178375,0.1825858178375,3.041777286875,0.315895117875,0.342281170375,0.341823713625,59.8830230236053
96,"EM",0.951138531966561,4.5695195406774,4.30602045080024,1.08322909058318,5.37392312047049,7.51022611237923,2.09305065986894,2.12012321839071,2.12012321839071,6.94132066003141,2.76912041730115,1.04265042355618,1.04265042355618,1.03503048537925,2.72959629180076,-2.23116046239443,-2.23116046239443,3.66574479846066,0.340461229049153,0.363007376894358,0.296531394056488,0.0935769081115723
96,"MCMC",2.131167929875,5.36923228625,4.052537208625,5.162953551625,4.58555104375,2.672905687375,2.38831229125,1.180050281,1.180050281,6.50239616875,2.65396796125,-0.19855661625,-0.19855661625,3.96101161425,2.88420924075,0.2823800695,0.2823800695,1.7481336445,0.333074195375,0.322504911375,0.344420901375,68.3972771167755
97,"EM",0.940924322621952,5.10092575383678,3.73128072827654,0.914893769998813,5.78613301649108,7.24833795139983,1.81986946940097,2.03127518172546,2.03127518172546,6.1147875520197,2.90128944897827,1.07399685841857,1.07399685841857,0.972942605273405,2.66771592487626,-2.42034475542422,-2.42034475542422,4.11236483935443,0.282376289344522,0.33101257547416,0.386611135181317,0.183150768280029
97,"MCMC",2.84200973375,4.568729250625,3.531278863125,3.54382899175,4.03687590425,5.13117941,2.468381504,0.243242087475,0.243242087475,3.85462739325,2.76862596275,0.158195048313425,0.158195048313425,2.8954538895,2.736675790125,-0.832184961375,-0.832184961375,3.779159315625,0.319655994,0.3334452435,0.346898764,67.1461389064789
98,"EM",0.931270252651449,5.17894563424821,3.94879346918623,1.21382748679238,5.69329349963168,7.22160969001753,1.57853839818618,1.71357812363076,1.71357812363076,5.22274092658703,5.33744477143303,1.5827788766465,1.5827788766465,1.46383455334018,2.97728707699225,-2.4651928101523,-2.4651928101523,3.82399224778095,0.290226366935766,0.381509996065501,0.328263636998733,0.152172088623047
98,"MCMC",1.681609239625,4.02548727425,4.311072565,2.593539625375,4.578533839375,6.51552294125,2.39813411175,1.455541372525,1.455541372525,4.314085793,3.9173337825,0.059132315125,0.059132315125,2.123603638,3.323263278625,-2.067759791,-2.067759791,5.04522258375,0.313261857,0.351686902375,0.33505125025,71.9846060276031
99,"EM",0.693461069264887,5.00503982154706,4.37840651101231,1.30707726467735,5.83206853680171,7.37817785555228,1.45985074545907,1.49833788292994,1.49833788292994,4.27463918583834,4.38225569869435,1.38943059603661,1.38943059603661,1.35223423260305,2.15764962888428,-1.92931318361959,-1.92931318361959,3.57684030241312,0.245610795319413,0.397141922322021,0.357247282358566,0.159157991409302
99,"MCMC",1.725751153125,4.096903458375,3.8799636425,3.703368335,5.54516645,5.744550651875,2.57387432475,1.690824890515,1.690824890515,4.52355186825,3.0590439125,0.57845590285,0.57845590285,2.965631641,2.62612432375,-1.215345766375,-1.215345766375,3.233850580875,0.293987769625,0.345749134125,0.36026310125,65.8521609306335
100,"EM",1.19084901659782,5.1750015447926,4.11805495615291,1.10225307467805,5.77881421253248,7.58225746061439,1.70468051406279,1.72697254882704,1.72697254882704,5.23020493622817,5.23386340240515,1.72323033520558,1.72323033520558,1.7010220478858,2.48278666002168,-2.26278970093074,-2.26278970093074,4.45209879026928,0.349303341730405,0.347557355034025,0.30313930323557,0.218180894851685
100,"MCMC",3.197720643,4.6431584495,3.9212656605,3.618618242,4.369845213875,5.180607495875,2.707532029875,0.681591309,0.681591309,5.14628670975,3.099040317375,0.509082269625,0.509082269625,3.752428962625,2.810289702375,-0.4735876105,-0.4735876105,4.696102397125,0.347016546875,0.328659480375,0.32432396675,71.5707609653473
